,pkts,bytes,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,_peer_ip
119,2,228,0,4.482269287109375e-05,4.482269287109375e-05,0.0,4.482269287109375e-05,4.482269287109375e-05,4.482269287109375e-05,1,1,174,54,44620.255319148935,22310.127659574468,22310.127659574468,105.72.188.154
120,2,228,0,4.935264587402344e-05,4.935264587402344e-05,0.0,4.935264587402344e-05,4.935264587402344e-05,4.935264587402344e-05,1,1,174,54,40524.67632850241,20262.338164251207,20262.338164251207,62.85.222.4
121,2,228,0,1.6927719116210938e-05,1.6927719116210938e-05,0.0,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,1,1,174,54,118149.40845070423,59074.704225352114,59074.704225352114,76.219.17.38
122,2,228,0,2.3603439331054688e-05,2.3603439331054688e-05,0.0,2.3603439331054688e-05,2.3603439331054688e-05,2.3603439331054688e-05,1,1,174,54,84733.41414141415,42366.707070707074,42366.707070707074,25.244.224.187
123,2,228,0,3.0279159545898438e-05,3.0279159545898438e-05,0.0,3.0279159545898438e-05,3.0279159545898438e-05,3.0279159545898438e-05,1,1,174,54,66052.03149606299,33026.015748031496,33026.015748031496,148.163.24.105
124,2,228,0,3.647804260253906e-05,3.647804260253906e-05,0.0,3.647804260253906e-05,3.647804260253906e-05,3.647804260253906e-05,1,1,174,54,54827.50326797386,27413.75163398693,27413.75163398693,118.163.186.62
125,2,228,0,4.291534423828125e-05,4.291534423828125e-05,0.0,4.291534423828125e-05,4.291534423828125e-05,4.291534423828125e-05,1,1,174,54,46603.37777777778,23301.68888888889,23301.68888888889,46.244.74.65
126,2,228,0,3.886222839355469e-05,3.886222839355469e-05,0.0,3.886222839355469e-05,3.886222839355469e-05,3.886222839355469e-05,1,1,174,54,51463.8527607362,25731.9263803681,25731.9263803681,46.17.199.47
127,2,228,0,2.8371810913085938e-05,2.8371810913085938e-05,0.0,2.8371810913085938e-05,2.8371810913085938e-05,2.8371810913085938e-05,1,1,174,54,70492.50420168067,35246.252100840335,35246.252100840335,16.24.98.78
128,2,228,0,3.5762786865234375e-05,3.5762786865234375e-05,0.0,3.5762786865234375e-05,3.5762786865234375e-05,3.5762786865234375e-05,1,1,174,54,55924.05333333334,27962.02666666667,27962.02666666667,193.186.79.210
129,2,228,0,4.220008850097656e-05,4.220008850097656e-05,0.0,4.220008850097656e-05,4.220008850097656e-05,4.220008850097656e-05,1,1,174,54,47393.265536723164,23696.632768361582,23696.632768361582,253.62.203.182
130,2,228,0,4.744529724121094e-05,4.744529724121094e-05,0.0,4.744529724121094e-05,4.744529724121094e-05,4.744529724121094e-05,1,1,174,54,42153.80904522613,21076.904522613066,21076.904522613066,72.33.82.17
131,2,228,0,5.2928924560546875e-05,5.2928924560546875e-05,0.0,5.2928924560546875e-05,5.2928924560546875e-05,5.2928924560546875e-05,1,1,174,54,37786.52252252252,18893.26126126126,18893.26126126126,48.48.74.184
132,2,228,0,5.91278076171875e-05,5.91278076171875e-05,0.0,5.91278076171875e-05,5.91278076171875e-05,5.91278076171875e-05,1,1,174,54,33825.032258064515,16912.516129032258,16912.516129032258,72.110.3.46
133,2,228,0,6.508827209472656e-05,6.508827209472656e-05,0.0,6.508827209472656e-05,6.508827209472656e-05,6.508827209472656e-05,1,1,174,54,30727.50183150183,15363.750915750916,15363.750915750916,114.73.244.82
134,2,228,0,7.128715515136719e-05,7.128715515136719e-05,0.0,7.128715515136719e-05,7.128715515136719e-05,7.128715515136719e-05,1,1,174,54,28055.54515050167,14027.772575250836,14027.772575250836,21.98.118.39
135,2,228,0,2.574920654296875e-05,2.574920654296875e-05,0.0,2.574920654296875e-05,2.574920654296875e-05,2.574920654296875e-05,1,1,174,54,77672.29629629629,38836.148148148146,38836.148148148146,157.171.114.157
136,2,228,0,3.24249267578125e-05,3.24249267578125e-05,0.0,3.24249267578125e-05,3.24249267578125e-05,3.24249267578125e-05,1,1,174,54,61680.94117647059,30840.470588235294,30840.470588235294,77.235.44.233
137,2,228,0,5.054473876953125e-05,5.054473876953125e-05,0.0,5.054473876953125e-05,5.054473876953125e-05,5.054473876953125e-05,1,1,174,54,39568.90566037736,19784.45283018868,19784.45283018868,111.186.173.2
138,2,228,0,1.3113021850585938e-05,1.3113021850585938e-05,0.0,1.3113021850585938e-05,1.3113021850585938e-05,1.3113021850585938e-05,1,1,174,54,152520.14545454545,76260.07272727272,76260.07272727272,33.158.15.17
139,2,228,0,1.6689300537109375e-05,1.6689300537109375e-05,0.0,1.6689300537109375e-05,1.6689300537109375e-05,1.6689300537109375e-05,1,1,174,54,119837.25714285714,59918.62857142857,59918.62857142857,117.229.100.191
140,2,228,0,1.9311904907226562e-05,1.9311904907226562e-05,0.0,1.9311904907226562e-05,1.9311904907226562e-05,1.9311904907226562e-05,1,1,174,54,103563.06172839506,51781.53086419753,51781.53086419753,133.117.137.200
141,2,228,0,2.288818359375e-05,2.288818359375e-05,0.0,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,1,1,174,54,87381.33333333333,43690.666666666664,43690.666666666664,17.209.181.224
142,2,228,0,2.5272369384765625e-05,2.5272369384765625e-05,0.0,2.5272369384765625e-05,2.5272369384765625e-05,2.5272369384765625e-05,1,1,174,54,79137.81132075471,39568.90566037736,39568.90566037736,144.240.6.47
143,2,228,0,1.3828277587890625e-05,1.3828277587890625e-05,0.0,1.3828277587890625e-05,1.3828277587890625e-05,1.3828277587890625e-05,1,1,174,54,144631.1724137931,72315.58620689655,72315.58620689655,16.254.59.48
144,2,228,0,1.71661376953125e-05,1.71661376953125e-05,0.0,1.71661376953125e-05,1.71661376953125e-05,1.71661376953125e-05,1,1,174,54,116508.44444444444,58254.22222222222,58254.22222222222,128.157.200.203
145,2,228,0,2.002716064453125e-05,2.002716064453125e-05,0.0,2.002716064453125e-05,2.002716064453125e-05,2.002716064453125e-05,1,1,174,54,99864.38095238095,49932.19047619047,49932.19047619047,66.175.246.114
146,2,228,0,1.3589859008789062e-05,1.3589859008789062e-05,0.0,1.3589859008789062e-05,1.3589859008789062e-05,1.3589859008789062e-05,1,1,174,54,147168.56140350876,73584.28070175438,73584.28070175438,123.246.33.58
147,2,228,0,1.6689300537109375e-05,1.6689300537109375e-05,0.0,1.6689300537109375e-05,1.6689300537109375e-05,1.6689300537109375e-05,1,1,174,54,119837.25714285714,59918.62857142857,59918.62857142857,250.17.44.156
148,2,228,0,8.273124694824219e-05,8.273124694824219e-05,0.0,8.273124694824219e-05,8.273124694824219e-05,8.273124694824219e-05,1,1,174,54,24174.66282420749,12087.331412103746,12087.331412103746,156.253.48.5
149,2,228,0,2.2411346435546875e-05,2.2411346435546875e-05,0.0,2.2411346435546875e-05,2.2411346435546875e-05,2.2411346435546875e-05,1,1,174,54,89240.51063829787,44620.255319148935,44620.255319148935,191.156.10.9
150,2,228,0,2.5033950805664062e-05,2.5033950805664062e-05,0.0,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,1,1,174,54,79891.50476190477,39945.752380952385,39945.752380952385,21.118.26.64
151,2,228,0,2.8133392333984375e-05,2.8133392333984375e-05,0.0,2.8133392333984375e-05,2.8133392333984375e-05,2.8133392333984375e-05,1,1,174,54,71089.89830508475,35544.94915254237,35544.94915254237,36.137.229.198
152,2,228,0,3.218650817871094e-05,3.218650817871094e-05,0.0,3.218650817871094e-05,3.218650817871094e-05,3.218650817871094e-05,1,1,174,54,62137.83703703704,31068.91851851852,31068.91851851852,219.182.210.111
153,2,228,0,3.5762786865234375e-05,3.5762786865234375e-05,0.0,3.5762786865234375e-05,3.5762786865234375e-05,3.5762786865234375e-05,1,1,174,54,55924.05333333334,27962.02666666667,27962.02666666667,205.17.24.201
154,2,228,0,2.5987625122070312e-05,2.5987625122070312e-05,0.0,2.5987625122070312e-05,2.5987625122070312e-05,2.5987625122070312e-05,1,1,174,54,76959.70642201835,38479.85321100918,38479.85321100918,98.219.205.21
155,2,228,0,3.218650817871094e-05,3.218650817871094e-05,0.0,3.218650817871094e-05,3.218650817871094e-05,3.218650817871094e-05,1,1,174,54,62137.83703703704,31068.91851851852,31068.91851851852,148.156.191.38
156,2,228,0,3.790855407714844e-05,3.790855407714844e-05,0.0,3.790855407714844e-05,3.790855407714844e-05,3.790855407714844e-05,1,1,174,54,52758.54088050315,26379.270440251574,26379.270440251574,198.63.173.223
157,2,228,0,1.8835067749023438e-05,1.8835067749023438e-05,0.0,1.8835067749023438e-05,1.8835067749023438e-05,1.8835067749023438e-05,1,1,174,54,106184.91139240506,53092.45569620253,53092.45569620253,191.163.133.221
158,2,228,0,4.76837158203125e-05,4.76837158203125e-05,0.0,4.76837158203125e-05,4.76837158203125e-05,4.76837158203125e-05,1,1,174,54,41943.04,20971.52,20971.52,61.157.58.5
159,2,228,0,1.9788742065429688e-05,1.9788742065429688e-05,0.0,1.9788742065429688e-05,1.9788742065429688e-05,1.9788742065429688e-05,1,1,174,54,101067.56626506025,50533.78313253012,50533.78313253012,253.205.191.205
160,2,228,0,3.170967102050781e-05,3.170967102050781e-05,0.0,3.170967102050781e-05,3.170967102050781e-05,3.170967102050781e-05,1,1,174,54,63072.240601503756,31536.120300751878,31536.120300751878,18.64.238.110
161,2,228,0,1.33514404296875e-05,1.33514404296875e-05,0.0,1.33514404296875e-05,1.33514404296875e-05,1.33514404296875e-05,1,1,174,54,149796.57142857142,74898.28571428571,74898.28571428571,165.79.242.177
162,2,228,0,3.147125244140625e-05,3.147125244140625e-05,0.0,3.147125244140625e-05,3.147125244140625e-05,3.147125244140625e-05,1,1,174,54,63550.06060606061,31775.030303030304,31775.030303030304,203.253.62.182
163,2,228,0,3.814697265625e-05,3.814697265625e-05,0.0,3.814697265625e-05,3.814697265625e-05,3.814697265625e-05,1,1,174,54,52428.8,26214.4,26214.4,25.105.109.227
164,2,228,0,4.4345855712890625e-05,4.4345855712890625e-05,0.0,4.4345855712890625e-05,4.4345855712890625e-05,4.4345855712890625e-05,1,1,174,54,45100.04301075269,22550.021505376346,22550.021505376346,254.18.188.39
165,2,228,0,4.9591064453125e-05,4.9591064453125e-05,0.0,4.9591064453125e-05,4.9591064453125e-05,4.9591064453125e-05,1,1,174,54,40329.846153846156,20164.923076923078,20164.923076923078,62.6.241.169
166,2,228,0,5.626678466796875e-05,5.626678466796875e-05,0.0,5.626678466796875e-05,5.626678466796875e-05,5.626678466796875e-05,1,1,174,54,35544.94915254237,17772.474576271186,17772.474576271186,98.158.242.118
167,2,228,0,6.246566772460938e-05,6.246566772460938e-05,0.0,6.246566772460938e-05,6.246566772460938e-05,6.246566772460938e-05,1,1,174,54,32017.58778625954,16008.79389312977,16008.79389312977,72.110.25.181
168,2,228,0,6.961822509765625e-05,6.961822509765625e-05,0.0,6.961822509765625e-05,6.961822509765625e-05,6.961822509765625e-05,1,1,174,54,28728.109589041094,14364.054794520547,14364.054794520547,223.25.240.191
169,2,228,0,7.748603820800781e-05,7.748603820800781e-05,0.0,7.748603820800781e-05,7.748603820800781e-05,7.748603820800781e-05,1,1,174,54,25811.10153846154,12905.55076923077,12905.55076923077,244.184.252.145
170,2,228,0,1.6689300537109375e-05,1.6689300537109375e-05,0.0,1.6689300537109375e-05,1.6689300537109375e-05,1.6689300537109375e-05,1,1,174,54,119837.25714285714,59918.62857142857,59918.62857142857,44.157.137.137
171,2,228,0,1.5974044799804688e-05,1.5974044799804688e-05,0.0,1.5974044799804688e-05,1.5974044799804688e-05,1.5974044799804688e-05,1,1,174,54,125203.10447761194,62601.55223880597,62601.55223880597,158.137.242.216
172,2,228,0,1.9073486328125e-05,1.9073486328125e-05,0.0,1.9073486328125e-05,1.9073486328125e-05,1.9073486328125e-05,1,1,174,54,104857.6,52428.8,52428.8,33.187.61.117
173,2,228,0,2.1457672119140625e-05,2.1457672119140625e-05,0.0,2.1457672119140625e-05,2.1457672119140625e-05,2.1457672119140625e-05,1,1,174,54,93206.75555555556,46603.37777777778,46603.37777777778,27.146.221.28
174,2,228,0,2.4318695068359375e-05,2.4318695068359375e-05,0.0,2.4318695068359375e-05,2.4318695068359375e-05,2.4318695068359375e-05,1,1,174,54,82241.25490196078,41120.62745098039,41120.62745098039,61.115.74.22
175,2,228,0,2.6941299438476562e-05,2.6941299438476562e-05,0.0,2.6941299438476562e-05,2.6941299438476562e-05,2.6941299438476562e-05,1,1,174,54,74235.46902654867,37117.734513274336,37117.734513274336,77.246.205.62
176,2,228,0,4.3392181396484375e-05,4.3392181396484375e-05,0.0,4.3392181396484375e-05,4.3392181396484375e-05,4.3392181396484375e-05,1,1,174,54,46091.25274725275,23045.626373626375,23045.626373626375,48.175.77.62
177,2,228,0,4.9591064453125e-05,4.9591064453125e-05,0.0,4.9591064453125e-05,4.9591064453125e-05,4.9591064453125e-05,1,1,174,54,40329.846153846156,20164.923076923078,20164.923076923078,128.242.205.177
178,2,228,0,1.6689300537109375e-05,1.6689300537109375e-05,0.0,1.6689300537109375e-05,1.6689300537109375e-05,1.6689300537109375e-05,1,1,174,54,119837.25714285714,59918.62857142857,59918.62857142857,244.232.61.98
179,2,228,0,3.719329833984375e-05,3.719329833984375e-05,0.0,3.719329833984375e-05,3.719329833984375e-05,3.719329833984375e-05,1,1,174,54,53773.1282051282,26886.5641025641,26886.5641025641,2.110.117.25
180,2,228,0,1.33514404296875e-05,1.33514404296875e-05,0.0,1.33514404296875e-05,1.33514404296875e-05,1.33514404296875e-05,1,1,174,54,149796.57142857142,74898.28571428571,74898.28571428571,111.184.224.52
181,2,228,0,1.2874603271484375e-05,1.2874603271484375e-05,0.0,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,1,1,174,54,155344.59259259258,77672.29629629629,77672.29629629629,166.16.26.25
182,2,228,0,2.6702880859375e-05,2.6702880859375e-05,0.0,2.6702880859375e-05,2.6702880859375e-05,2.6702880859375e-05,1,1,174,54,74898.28571428571,37449.142857142855,37449.142857142855,5.74.181.52
183,2,228,0,2.9087066650390625e-05,2.9087066650390625e-05,0.0,2.9087066650390625e-05,2.9087066650390625e-05,2.9087066650390625e-05,1,1,174,54,68759.08196721312,34379.54098360656,34379.54098360656,65.192.21.191
184,2,228,0,3.147125244140625e-05,3.147125244140625e-05,0.0,3.147125244140625e-05,3.147125244140625e-05,3.147125244140625e-05,1,1,174,54,63550.06060606061,31775.030303030304,31775.030303030304,194.34.4.245
185,2,228,0,3.5762786865234375e-05,3.5762786865234375e-05,0.0,3.5762786865234375e-05,3.5762786865234375e-05,3.5762786865234375e-05,1,1,174,54,55924.05333333334,27962.02666666667,27962.02666666667,134.221.154.233
186,2,228,0,1.3828277587890625e-05,1.3828277587890625e-05,0.0,1.3828277587890625e-05,1.3828277587890625e-05,1.3828277587890625e-05,1,1,174,54,144631.1724137931,72315.58620689655,72315.58620689655,33.242.133.242
187,2,228,0,1.7404556274414062e-05,1.7404556274414062e-05,0.0,1.7404556274414062e-05,1.7404556274414062e-05,1.7404556274414062e-05,1,1,174,54,114912.43835616438,57456.21917808219,57456.21917808219,65.77.224.181
188,2,228,0,2.0503997802734375e-05,2.0503997802734375e-05,0.0,2.0503997802734375e-05,2.0503997802734375e-05,2.0503997802734375e-05,1,1,174,54,97541.95348837209,48770.976744186046,48770.976744186046,47.111.62.65
189,2,228,0,2.3126602172851562e-05,2.3126602172851562e-05,0.0,2.3126602172851562e-05,2.3126602172851562e-05,2.3126602172851562e-05,1,1,174,54,86480.49484536082,43240.24742268041,43240.24742268041,58.82.114.128
190,2,228,0,2.574920654296875e-05,2.574920654296875e-05,0.0,2.574920654296875e-05,2.574920654296875e-05,2.574920654296875e-05,1,1,174,54,77672.29629629629,38836.148148148146,38836.148148148146,79.1.47.27
191,2,228,0,2.6941299438476562e-05,2.6941299438476562e-05,0.0,2.6941299438476562e-05,2.6941299438476562e-05,2.6941299438476562e-05,1,1,174,54,74235.46902654867,37117.734513274336,37117.734513274336,117.63.38.62
192,2,228,0,3.170967102050781e-05,3.170967102050781e-05,0.0,3.170967102050781e-05,3.170967102050781e-05,3.170967102050781e-05,1,1,174,54,63072.240601503756,31536.120300751878,31536.120300751878,114.72.65.173
193,2,228,0,5.4836273193359375e-06,5.4836273193359375e-06,0.0,5.4836273193359375e-06,5.4836273193359375e-06,5.4836273193359375e-06,1,1,174,54,364722.0869565217,182361.04347826086,182361.04347826086,17.58.27.96
194,2,228,0,8.821487426757812e-06,8.821487426757812e-06,0.0,8.821487426757812e-06,8.821487426757812e-06,8.821487426757812e-06,1,1,174,54,226719.13513513515,113359.56756756757,113359.56756756757,27.232.16.98
195,2,228,0,1.8835067749023438e-05,1.8835067749023438e-05,0.0,1.8835067749023438e-05,1.8835067749023438e-05,1.8835067749023438e-05,1,1,174,54,106184.91139240506,53092.45569620253,53092.45569620253,240.187.76.58
196,2,228,0,2.6226043701171875e-05,2.6226043701171875e-05,0.0,2.6226043701171875e-05,2.6226043701171875e-05,2.6226043701171875e-05,1,1,174,54,76260.07272727272,38130.03636363636,38130.03636363636,216.72.244.47
197,2,228,0,3.24249267578125e-05,3.24249267578125e-05,0.0,3.24249267578125e-05,3.24249267578125e-05,3.24249267578125e-05,1,1,174,54,61680.94117647059,30840.470588235294,30840.470588235294,181.201.253.25
198,2,228,0,3.8623809814453125e-05,3.8623809814453125e-05,0.0,3.8623809814453125e-05,3.8623809814453125e-05,3.8623809814453125e-05,1,1,174,54,51781.53086419753,25890.765432098764,25890.765432098764,48.79.220.232
199,2,228,0,4.482269287109375e-05,4.482269287109375e-05,0.0,4.482269287109375e-05,4.482269287109375e-05,4.482269287109375e-05,1,1,174,54,44620.255319148935,22310.127659574468,22310.127659574468,146.181.48.110
200,2,228,0,2.5510787963867188e-05,2.5510787963867188e-05,0.0,2.5510787963867188e-05,2.5510787963867188e-05,2.5510787963867188e-05,1,1,174,54,78398.20560747663,39199.102803738315,39199.102803738315,157.255.74.142
201,2,228,0,3.218650817871094e-05,3.218650817871094e-05,0.0,3.218650817871094e-05,3.218650817871094e-05,3.218650817871094e-05,1,1,174,54,62137.83703703704,31068.91851851852,31068.91851851852,33.58.198.133
202,2,228,0,2.86102294921875e-05,2.86102294921875e-05,0.0,2.86102294921875e-05,2.86102294921875e-05,2.86102294921875e-05,1,1,174,54,69905.06666666667,34952.53333333333,34952.53333333333,142.175.2.27
203,2,228,0,1.2874603271484375e-05,1.2874603271484375e-05,0.0,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,1,1,174,54,155344.59259259258,77672.29629629629,77672.29629629629,76.157.81.200
204,2,228,0,1.621246337890625e-05,1.621246337890625e-05,0.0,1.621246337890625e-05,1.621246337890625e-05,1.621246337890625e-05,1,1,174,54,123361.88235294117,61680.94117647059,61680.94117647059,72.107.10.187
205,2,228,0,1.8596649169921875e-05,1.8596649169921875e-05,0.0,1.8596649169921875e-05,1.8596649169921875e-05,1.8596649169921875e-05,1,1,174,54,107546.2564102564,53773.1282051282,53773.1282051282,253.157.62.193
206,2,228,0,2.193450927734375e-05,2.193450927734375e-05,0.0,2.193450927734375e-05,2.193450927734375e-05,2.193450927734375e-05,1,1,174,54,91180.52173913043,45590.260869565216,45590.260869565216,199.210.79.76
207,2,228,0,2.4318695068359375e-05,2.4318695068359375e-05,0.0,2.4318695068359375e-05,2.4318695068359375e-05,2.4318695068359375e-05,1,1,174,54,82241.25490196078,41120.62745098039,41120.62745098039,10.3.64.224
208,2,228,0,4.315376281738281e-05,4.315376281738281e-05,0.0,4.315376281738281e-05,4.315376281738281e-05,4.315376281738281e-05,1,1,174,54,46345.900552486186,23172.950276243093,23172.950276243093,196.145.146.233
209,2,228,0,2.7179718017578125e-05,2.7179718017578125e-05,0.0,2.7179718017578125e-05,2.7179718017578125e-05,2.7179718017578125e-05,1,1,174,54,73584.28070175438,36792.14035087719,36792.14035087719,93.171.5.227
210,2,228,0,1.6450881958007812e-05,1.6450881958007812e-05,0.0,1.6450881958007812e-05,1.6450881958007812e-05,1.6450881958007812e-05,1,1,174,54,121574.02898550725,60787.014492753624,60787.014492753624,25.181.25.184
211,2,228,0,2.0742416381835938e-05,2.0742416381835938e-05,0.0,2.0742416381835938e-05,2.0742416381835938e-05,2.0742416381835938e-05,1,1,174,54,96420.7816091954,48210.3908045977,48210.3908045977,47.233.203.72
212,2,228,0,2.4080276489257812e-05,2.4080276489257812e-05,0.0,2.4080276489257812e-05,2.4080276489257812e-05,2.4080276489257812e-05,1,1,174,54,83055.52475247525,41527.762376237624,41527.762376237624,156.196.2.123
213,2,228,0,2.6702880859375e-05,2.6702880859375e-05,0.0,2.6702880859375e-05,2.6702880859375e-05,2.6702880859375e-05,1,1,174,54,74898.28571428571,37449.142857142855,37449.142857142855,57.4.128.10
214,2,228,0,1.430511474609375e-05,1.430511474609375e-05,0.0,1.430511474609375e-05,1.430511474609375e-05,1.430511474609375e-05,1,1,174,54,139810.13333333333,69905.06666666667,69905.06666666667,10.191.128.24
215,2,228,0,1.7881393432617188e-05,1.7881393432617188e-05,0.0,1.7881393432617188e-05,1.7881393432617188e-05,1.7881393432617188e-05,1,1,174,54,111848.10666666667,55924.05333333334,55924.05333333334,108.52.209.25
216,2,228,0,2.0503997802734375e-05,2.0503997802734375e-05,0.0,2.0503997802734375e-05,2.0503997802734375e-05,2.0503997802734375e-05,1,1,174,54,97541.95348837209,48770.976744186046,48770.976744186046,110.27.241.76
217,2,228,0,2.3603439331054688e-05,2.3603439331054688e-05,0.0,2.3603439331054688e-05,2.3603439331054688e-05,2.3603439331054688e-05,1,1,174,54,84733.41414141415,42366.707070707074,42366.707070707074,221.73.254.4
218,2,228,0,2.6226043701171875e-05,2.6226043701171875e-05,0.0,2.6226043701171875e-05,2.6226043701171875e-05,2.6226043701171875e-05,1,1,174,54,76260.07272727272,38130.03636363636,38130.03636363636,128.157.191.98
